id,city,year,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v1,v8,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,lg101214,urban_population,total_population,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,agri_gdp,nonagri_gdp,non_agri_share,agri_gdp_empgr,nonagri_gdp_empgr,ln_total_population,urban_pop_percent,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted,empnonagri_interpolated,empagri_interpolated,empnonagri_gr_new,empagri_gr_new,lg_pop,agri_inter_new,nonagri_inter_new
130100,石家庄市,2006,5.5621442794799805,7.599747657775879,10.006357192993164,45,1932,130000,Hebei (province),7.564791679382324,5.494873523712158,9.971835136413574,7.6836371421813965,9.334338188171387,4264251.5,9543557,0.529998779296875,40.369998931884766,59.099998474121094,-0.029998779296875,99.470001220703125,0.029998779296875,243.44073486328125,1929.06689453125,0.8879448175430298,-7.303221702575684,57.872005462646484,16.07137680053711,0.446819931268692,7,4,NA,3,3,NA,1.027861475944519,1.2280060052871704,1.3266910314559937,NA,NA,NA,NA,16.071376825085792,NA,NA
130100,石家庄市,2007,5.627396106719971,7.6979265213012695,10.094359397888184,46,2303,130000,Hebei (province),7.692284107208252,5.570594310760498,10.088313102722168,7.805459976196289,9.3319730758667,4318522,9600792,0.51999664306640625,40.060001373291016,59.41999816894531,-0.01000213623046875,99.4800033569336,0.01000213623046875,262.5901184082031,2191.374267578125,0.8929935097694397,-2.625901222229004,21.913742065429688,16.077356338500977,0.44980892539024353,7,4,NA,3,3,NA,1.0266426801681519,1.22223699092865,1.3216164112091064,NA,NA,NA,NA,16.077356153035126,NA,NA
130100,石家庄市,2008,5.6920695304870605,7.794372081756592,10.180806159973145,47,2674,130000,Hebei (province),7.822659015655518,5.689040660858154,10.20871353149414,7.934565544128418,9.331460952758789,4367524,9659807,0.5500030517578125,38.650001525878906,60.79999923706055,0.03000640869140625,99.44999694824219,-0.03000640869140625,295.6098937988281,2496.534912109375,0.8941280245780945,8.86829662322998,-74.89604949951172,16.083484649658203,0.4521336853504181,7,4,NA,3,3,NA,1.0254453420639038,1.216703176498413,1.3167636394500732,NA,NA,NA,NA,16.083484226693045,NA,NA
130100,石家庄市,2009,5.755672931671143,7.888372421264648,10.26505184173584,48,3045,130000,Hebei (province),7.890983581542969,5.7467265129089355,10.26956844329834,8.001769065856934,9.329656600952148,4398908,9722043,0.51000213623046875,37.08000183105469,62.40999984741211,-0.04000091552734375,99.48999786376953,0.04000091552734375,313.1638488769531,2673.07177734375,0.8951308727264404,-12.526554107666016,106.92286682128906,16.089906692504883,0.4524674415588379,7,4,NA,3,3,NA,1.0242770910263062,1.2114226818084717,1.3121417760849,NA,NA,NA,NA,16.089906339535997,NA,NA
130100,石家庄市,2010,5.8177080154418945,7.979288101196289,10.346522331237793,49,3416,130000,Hebei (province),8.079597473144531,5.842950820922852,10.438798904418945,8.181084632873535,9.326476097106934,4435575.5,9660243,0.48999786376953125,36.970001220703125,62.540000915527344,-0.0200042724609375,99.51000213623047,0.0200042724609375,344.7952575683594,3227.93359375,0.9034924507141113,-6.895905017852783,64.55867004394531,16.083528518676758,0.4591577649116516,7,4,NA,3,3,NA,1.0231504440307617,1.2064231634140015,1.3077692985534668,NA,NA,NA,NA,16.083529361151815,NA,NA
130100,石家庄市,2011,5.877652645111084,8.066484451293945,10.424654006958008,50,3787,130000,Hebei (province),8.19691276550293,5.962265491485596,10.545049667358398,8.298593521118164,9.325383186340332,4432498.5,9709944,0.48000335693359375,35.970001220703125,63.54999923706055,-0.0099945068359375,99.5199966430664,0.0099945068359375,388.4892578125,3629.727294921875,0.9033179879188538,-3.884892463684082,36.297271728515625,16.088661193847656,0.4564906358718872,7,4,NA,3,3,NA,1.0220723152160645,1.2017216682434082,1.3036630153656006,NA,NA,NA,NA,16.08866107300062,NA,NA
130100,石家庄市,2012,5.935049533843994,8.149579048156738,10.499114036560059,51,4158,130000,Hebei (province),8.300249099731445,6.050896644592285,10.640972137451172,8.400517463684082,9.322895050048828,4950902,10240243,0.29000091552734375,37.45000076293945,62.2599983215332,-0.19000244140625,99.70999908447266,0.19000244140625,424.49346923828125,4024.874755859375,0.9045946598052979,-80.65375518798828,764.7261962890625,16.141836166381836,0.48347505927085876,7,4,NA,3,3,NA,1.0210520029067993,1.1973321437835693,1.2998278141021729,NA,NA,NA,NA,16.14183590776282,NA,NA
130100,石家庄市,2013,5.989650726318359,8.228513717651367,10.569869995117188,52,4529,130000,Hebei (province),8.291547775268555,6.094370365142822,10.619871139526367,8.396912574768066,9.318410873413086,5034059,10289202,0.220001220703125,36.540000915527344,63.2400016784668,-0.06999969482421875,99.779998779296875,0.06999969482421875,443.35479736328125,3990.005126953125,0.899995744228363,-31.034835815429688,279.30035400390625,16.1466064453125,0.48925650119781494,7,4,NA,3,3,NA,1.0200984477996826,1.1932579278945923,1.296260952949524,NA,NA,NA,NA,16.14660555378259,NA,NA
130100,石家庄市,2014,6.041500091552734,8.303609848022461,10.637243270874023,53,4900,130000,Hebei (province),8.37342357635498,6.095268726348877,10.706930160522461,8.470979690551758,9.310771942138672,5112426.5,10335539,0.1999969482421875,35.970001220703125,63.83000183105469,-0.0200042724609375,99.80000305175781,0.0200042724609375,443.7532653808594,4330.4365234375,0.9070516228675842,-8.875064849853516,86.60872650146484,16.151098251342773,0.494645357131958,7,4,NA,3,3,NA,1.0192224979400635,1.1894967555999756,1.292946696281433,NA,NA,NA,NA,16.15109890261666,NA,NA
130100,石家庄市,2015,6.090901851654053,8.37534236907959,10.70168399810791,54,5271,130000,Hebei (province),8.388572692871094,6.138609409332275,10.709053039550781,8.48878288269043,9.301506996154785,5188008.5,10425365,0.1999969482421875,35.0099983215332,64.79000091552734,0,99.80000305175781,0,463.4087219238281,4396.5380859375,0.9046473503112793,0,6.247856398911011e-11,16.159751892089844,0.49763327836990356,7,4,NA,3,3,NA,1.0184211730957031,1.1860194206237793,1.2898552417755127,NA,NA,NA,NA,16.159752337026642,NA,NA
130100,石家庄市,2016,6.1382951736450195,8.444365501403809,10.763812065124512,55,5642,130000,Hebei (province),8.417037010192871,6.169961929321289,10.73255729675293,8.517522811889648,9.293123245239258,5240988.5,10471532,0.1999969482421875,33.650001525878906,66.1500015258789,0,99.80000305175781,0,478.16790771484375,4523.48046875,0.9043979644775391,0,0,16.16417121887207,0.5004987120628357,7,4,NA,3,3,NA,1.0176880359649658,1.182788610458374,1.2869459390640259,NA,NA,NA,NA,16.164170894969704,NA,NA
130100,石家庄市,2017,6.184238433837891,8.511362075805664,10.824268341064453,56,6013,130000,Hebei (province),8.490826606750488,6.112594127655029,10.79214096069336,8.57949161529541,9.271695137023926,5205811,10524471,0.1999969482421875,30.549999237060547,69.25,0,99.80000305175781,0,451.5084533691406,4869.89013671875,0.9151523113250732,0,-6.920530121190538e-11,16.169214248657227,0.49463874101638794,7,4,NA,3,3,NA,1.0170120000839233,1.1797598600387573,1.2841761112213135,NA,NA,NA,NA,16.169213674986917,NA,NA
